label,kepid,kepoi_name,label_str,period,duration_hr
2,1429589,K04923.01,CANDIDATE,38.168652,5.086
0,1572948,K04924.01,FALSE POSITIVE,3.0031801,2.814
0,1725193,K04925.01,FALSE POSITIVE,2.96384168,5.4768
2,1865864,K04926.01,CANDIDATE,69.089357,6.207
0,1870398,K04927.01,FALSE POSITIVE,43.142257,61.73
1,1873513,K04928.01,CONFIRMED,3.290304098,1.7215
2,4164511,K05046.01,CANDIDATE,40.9882124,3.599
2,4241238,K05048.01,CANDIDATE,138.333748,2.391
0,4245861,K05050.01,FALSE POSITIVE,11.2582311,16.89
0,4246343,K05051.01,FALSE POSITIVE,139.54219147,3.42
0,4274816,K05053.01,FALSE POSITIVE,14.3641542,2.629
0,5470851,K05172.01,FALSE POSITIVE,12.4276185,18.56
0,5471108,K05173.01,FALSE POSITIVE,12.427076,17.447
2,5524229,K05174.01,CANDIDATE,22.4932751,3.172
1,5551240,K05178.01,CONFIRMED,4.13960513,3.31
2,6543192,K05297.01,CANDIDATE,8.0906952,2.648
0,6543674,K05298.01,FALSE POSITIVE,1.195515364,6.08509
0,6599305,K05301.01,FALSE POSITIVE,42.02646,2.553
0,2010607,K04929.01,FALSE POSITIVE,18.622214,4.42
0,2015013,K04930.01,FALSE POSITIVE,27.8923345,2.204
2,2158460,K04932.01,CANDIDATE,19.12788374,2.0
0,2165352,K04934.01,FALSE POSITIVE,0.7906069,3.3996
0,2305255,K04935.01,FALSE POSITIVE,24.5714867,29.96
0,2305543,K04936.01,FALSE POSITIVE,0.681137796,2.7287
0,4276114,K05054.01,FALSE POSITIVE,3.722404453,2.5214
0,4365461,K05058.01,FALSE POSITIVE,1.714414962,5.17207
0,4455763,K05061.01,FALSE POSITIVE,0.766298172,1.78462
0,5563057,K05179.01,FALSE POSITIVE,1.049468616,4.848
0,5565261,K05180.01,FALSE POSITIVE,2.362348096,3.5979
0,5602409,K05181.01,FALSE POSITIVE,136.830243,2.956
0,5603270,K05182.01,FALSE POSITIVE,103.284757,1.674
0,5612111,K05183.01,FALSE POSITIVE,36.1904638,1.919
0,6612411,K05305.01,FALSE POSITIVE,8.46184728,35.525
0,6615600,K05307.01,FALSE POSITIVE,2.19509634,1.796
2,6634112,K05308.01,CANDIDATE,9.942228056,2.45451
2,6675757,K05310.01,CANDIDATE,22.2903562,1.623
0,6677415,K05311.01,FALSE POSITIVE,73.9239955,1.699
0,2309910,K04937.01,FALSE POSITIVE,1.8437362,21.04
2,2310993,K04938.01,CANDIDATE,55.180772,9.791
0,2452289,K04942.01,FALSE POSITIVE,6.0353643,9.211
2,2555080,K04943.01,CANDIDATE,15.2024426,8.11
0,2569488,K04944.01,FALSE POSITIVE,1.52327807,3.813
0,5623839,K05186.01,FALSE POSITIVE,80.292171,1.936
0,5650420,K05187.01,FALSE POSITIVE,1.049406508,3.0072
0,5653152,K05189.01,FALSE POSITIVE,3.58957045,3.418
0,5653163,K05190.01,FALSE POSITIVE,2.40435325,6.825
0,5685113,K05191.01,FALSE POSITIVE,37.078668,4.403
2,5697395,K05192.01,CANDIDATE,50.55398,6.159
0,6864891,K05330.01,FALSE POSITIVE,40.8801539,5.472
2,6869373,K05331.01,CANDIDATE,31.5034587,3.315
2,6875342,K05332.01,CANDIDATE,22.2381062,2.68
2,6879183,K05333.01,CANDIDATE,20.5477769,4.634
0,7891264,K07855.01,FALSE POSITIVE,25.166806,2.111
0,6891512,K05335.01,FALSE POSITIVE,1.752562808,6.1245
0,2569516,K04945.01,FALSE POSITIVE,45.5827119,3.193
0,2570432,K04946.01,FALSE POSITIVE,1.89140138,9.52
0,2574543,K04947.01,FALSE POSITIVE,6.70258007,4.632
0,2578811,K04948.01,FALSE POSITIVE,6.2095391,2.752
0,2707916,K04950.01,FALSE POSITIVE,1.89124738,4.697
0,2708270,K04951.01,FALSE POSITIVE,1.89125883,4.656
0,4570555,K05072.01,FALSE POSITIVE,4.750256809,1.9278
0,4647949,K05074.01,FALSE POSITIVE,45.41810604,5.3
0,4678873,K05075.01,FALSE POSITIVE,1.878877205,5.8768
0,4732015,K05076.01,FALSE POSITIVE,0.938857507,3.98767
0,5732636,K05195.01,FALSE POSITIVE,32.245486,13.86
0,5779606,K05197.01,FALSE POSITIVE,142.20400109,3.0
0,6690523,K05314.01,FALSE POSITIVE,148.666527,4.353
0,6695801,K05316.01,FALSE POSITIVE,1.10656965,1.669
0,6707260,K05318.01,FALSE POSITIVE,13.4256161,11.781
0,2710101,K04952.01,FALSE POSITIVE,28.88008607,1.35
0,2711123,K04953.01,FALSE POSITIVE,2.858879267,2.3753
0,2850321,K04956.01,FALSE POSITIVE,25.2218929,14.84
2,4737848,K05079.01,CANDIDATE,56.001782,1.706
2,4750962,K05083.01,CANDIDATE,69.932459,2.03
0,5817712,K05204.01,FALSE POSITIVE,4.20601251,6.82
0,5858519,K05206.01,FALSE POSITIVE,4.18236124,6.70175
2,5859725,K05207.01,CANDIDATE,18.9828305,6.303
0,5905728,K05209.01,FALSE POSITIVE,7.87173698,2.619
2,6756369,K05322.01,CANDIDATE,30.928898,3.436
0,6762188,K05323.01,FALSE POSITIVE,7.155547398,4.5711
0,6766583,K05325.01,FALSE POSITIVE,63.024229,5.77
2,6776555,K05327.01,CANDIDATE,5.43361347,1.0338
2,2992634,K04960.01,CANDIDATE,47.82278681,1.19
2,3101178,K04963.01,CANDIDATE,59.4037839,10.041
0,3120397,K04965.01,FALSE POSITIVE,20.5311708,5.67
0,3222680,K04966.01,FALSE POSITIVE,2.31164074,2.317
2,3239171,K04967.01,CANDIDATE,43.581043,6.883
2,4813750,K05088.01,CANDIDATE,49.1782244,5.8
0,4815612,K05090.01,FALSE POSITIVE,1.928420823,3.8253
0,5942112,K05210.01,FALSE POSITIVE,125.95781975,8.63
2,5946568,K05211.01,CANDIDATE,3.5645249,2.062
2,5954894,K05213.01,CANDIDATE,48.2455501,1.375
0,5963591,K05215.01,FALSE POSITIVE,146.931518,23.78
0,6948815,K05339.01,FALSE POSITIVE,1.541530919,4.8691
0,6952570,K05340.01,FALSE POSITIVE,122.713036,3.999
2,7009548,K05341.01,CANDIDATE,15.18575582,0.633
0,7011044,K05342.01,FALSE POSITIVE,25.50236699,1.8
0,3240049,K04968.01,FALSE POSITIVE,2.945414866,2.702
2,3242039,K04969.01,CANDIDATE,59.14382117,1.74
2,3340165,K04972.01,CANDIDATE,26.092284,6.623
0,3341760,K04973.01,FALSE POSITIVE,0.523493764,0.9015
2,3355104,K04975.01,CANDIDATE,47.0628978,1.545
0,4863260,K05096.01,FALSE POSITIVE,0.987069622,1.0092
2,4912650,K05098.01,CANDIDATE,100.345648,7.939
0,4914399,K05100.01,FALSE POSITIVE,1.23708565,5.743
0,5980354,K05218.01,FALSE POSITIVE,1.573020098,15.574
2,5981058,K05219.01,CANDIDATE,27.765596,19.49
0,5986270,K05220.01,FALSE POSITIVE,1.534679933,1.7237
0,5989391,K05221.01,FALSE POSITIVE,71.59889,10.53
2,3425363,K04977.01,CANDIDATE,25.5338535,2.076
0,3428359,K04979.01,FALSE POSITIVE,77.66967809,3.01
0,3439031,K04980.01,FALSE POSITIVE,2.976012511,6.52033
0,3449540,K04982.01,FALSE POSITIVE,1.606003121,4.88602
0,3449870,K04983.01,FALSE POSITIVE,61.438007,3.861
2,4918303,K05104.01,CANDIDATE,21.1579573,4.706
0,4927738,K05105.01,FALSE POSITIVE,19.545185,1.597
0,4945035,K05108.01,FALSE POSITIVE,1.174683069,2.5167
0,6033602,K05225.01,FALSE POSITIVE,33.2948005,2.997
2,6045404,K05231.01,CANDIDATE,78.876125,4.912
0,3532510,K04985.01,FALSE POSITIVE,106.779168,1.905
0,3542117,K04987.01,FALSE POSITIVE,12.5748872,3.549
0,4946581,K05109.01,FALSE POSITIVE,28.615014,24.74
0,4996558,K05111.01,FALSE POSITIVE,3.017155419,13.3898
0,5008775,K05113.01,FALSE POSITIVE,52.6727624,3.039
0,5015027,K05114.01,FALSE POSITIVE,34.4886903,1.22
0,5016163,K05115.01,FALSE POSITIVE,2.6228301,7.29719
0,6058896,K05233.01,FALSE POSITIVE,0.56493398,2.4385
2,3553900,K04992.01,CANDIDATE,12.5747207,2.896
0,3632330,K04995.01,FALSE POSITIVE,63.12379762,1.87
2,5027859,K05117.01,CANDIDATE,33.3726538,3.663
0,5032842,K05118.01,FALSE POSITIVE,18.40783671,1.55
0,5080565,K05122.01,FALSE POSITIVE,49.312677,4.057
0,6143819,K05242.01,FALSE POSITIVE,28.1117095,1.689
0,6145939,K05243.01,FALSE POSITIVE,17.745456135,4.0678
1,6184894,K05245.01,CONFIRMED,7.20281185,2.8305
0,6195792,K05246.01,FALSE POSITIVE,36.4772788,2.092
2,3646449,K04999.01,CANDIDATE,65.752109,6.854
2,3647097,K05001.01,CANDIDATE,59.9655175,1.89
0,5113146,K05127.01,FALSE POSITIVE,18.78970984,4.13997
0,5130563,K05128.01,FALSE POSITIVE,0.915782856,2.24
0,5131276,K05129.01,FALSE POSITIVE,0.66882716,1.069
2,6203955,K05249.01,CANDIDATE,19.4534296,4.873
0,6205384,K05250.01,FALSE POSITIVE,3.72273683,8.552
0,6205405,K05251.01,FALSE POSITIVE,3.7229369,10.57
0,6206470,K05252.01,FALSE POSITIVE,1.80455062,2.166
0,6263468,K05253.01,FALSE POSITIVE,10.1955065,2.447
0,6277594,K05255.01,FALSE POSITIVE,3.66115536,14.807
0,3836450,K05010.01,FALSE POSITIVE,1.540399732,1.63
0,3836509,K05011.01,FALSE POSITIVE,1.540389045,1.8325
0,3836522,K05012.01,FALSE POSITIVE,1.540393027,1.75
0,3846515,K05013.01,FALSE POSITIVE,0.888045184,2.1961
0,5193813,K05137.01,FALSE POSITIVE,121.1825045,2.97
0,6289459,K05259.01,FALSE POSITIVE,39.5931053,2.306
0,6289897,K05260.01,FALSE POSITIVE,1.55935718,2.892
0,6290467,K05261.01,FALSE POSITIVE,100.629443,1.708
0,4150611,K03156.02,FALSE POSITIVE,1.434200327,5.968
0,4150611,K03156.03,FALSE POSITIVE,8.653098686,3.9071
0,4909707,K03175.01,FALSE POSITIVE,2.302365255,23.88
0,7919516,K07857.01,FALSE POSITIVE,0.575445783,0.8463
0,4948730,K03272.01,FALSE POSITIVE,23.0295222,7.96
0,3848919,K05015.01,FALSE POSITIVE,0.52363021,3.45121
0,3848948,K05016.01,FALSE POSITIVE,0.523632451,1.99
0,3858926,K05019.01,FALSE POSITIVE,25.95247,12.945
0,3859890,K05020.01,FALSE POSITIVE,4.34573349,2.246
2,5255259,K05142.01,CANDIDATE,198.895864,4.193
0,5260419,K05143.01,FALSE POSITIVE,19.93826636,1.77
0,5263802,K05145.01,FALSE POSITIVE,3.350209754,4.43333
2,6346894,K05264.01,CANDIDATE,52.69092296,2.31
2,6347890,K05266.01,CANDIDATE,37.71508287,1.8
2,6350031,K05267.01,CANDIDATE,5.1779065,5.366
0,6364064,K05271.01,FALSE POSITIVE,5.24331899,11.137
1,11177676,K03281.01,CONFIRMED,47.0320478,5.892
0,4936990,K03290.01,FALSE POSITIVE,10.31453308,3.6641
0,7130418,K03317.01,FALSE POSITIVE,15.52861675,2.131
0,7919867,K07858.01,FALSE POSITIVE,1.60375114,1.498
0,11081512,K03364.01,FALSE POSITIVE,15.7397651,3.297
0,3953106,K05025.01,FALSE POSITIVE,6.58729511,8.3582
2,3955444,K05027.01,CANDIDATE,62.312419,5.561
0,3962728,K05028.01,FALSE POSITIVE,25.9493253,12.17
0,9268456,K05647.01,FALSE POSITIVE,84.644104,48.182
0,9274431,K05650.01,FALSE POSITIVE,117.844963,1.951
2,9282853,K05651.01,CANDIDATE,83.499618,16.03
2,10186761,K05772.01,CANDIDATE,75.636309,2.588
0,10189542,K05773.01,FALSE POSITIVE,24.614775,2.395
0,10191056,K05774.01,FALSE POSITIVE,1.21374744,5.79293
0,7599004,K05403.01,FALSE POSITIVE,2.41172358,2.6311
0,7618231,K05404.01,FALSE POSITIVE,92.9314146,2.35
0,7619667,K05405.01,FALSE POSITIVE,103.22293786,2.63
2,7625138,K05406.01,CANDIDATE,5.71966537,3.938
2,8525101,K05532.01,CANDIDATE,24.6777128,5.088
2,9304976,K05654.01,CANDIDATE,54.6957124,6.89
0,10227881,K05780.01,FALSE POSITIVE,5.14108479,25.93
0,10319341,K05784.01,FALSE POSITIVE,40.1043796,3.471
2,10319834,K05785.01,CANDIDATE,70.31252504,13.66
2,10339000,K05787.01,CANDIDATE,69.775633,9.205
2,7625143,K05407.01,CANDIDATE,58.5029431,1.633
0,7658229,K05409.01,FALSE POSITIVE,36.1826854,4.2546
2,7662502,K05410.01,CANDIDATE,24.1527864,4.451
2,7672215,K05411.01,CANDIDATE,11.1734401,4.545
0,7700561,K05414.01,FALSE POSITIVE,1.507099289,4.8361
0,8552607,K05542.01,FALSE POSITIVE,1.061934307,3.211
0,9390655,K05662.01,FALSE POSITIVE,9.5497037,1.881
0,9394762,K05664.01,FALSE POSITIVE,77.138911,7.229
2,9394953,K05665.01,CANDIDATE,100.494129,2.679
0,9402670,K05667.01,FALSE POSITIVE,0.536551592,4.89
0,9402859,K05668.01,FALSE POSITIVE,68.54443156,2.05
2,10453009,K05794.01,CANDIDATE,30.9771151,3.188
2,10459749,K05795.01,CANDIDATE,19.11280242,1.58
0,7701809,K05415.01,FALSE POSITIVE,30.2111162,4.202
2,7747091,K05418.01,CANDIDATE,14.2673439,3.171
0,7747197,K05419.01,FALSE POSITIVE,22.52907,1.373
0,7750342,K05420.01,FALSE POSITIVE,66.247851,4.04
0,8560475,K05543.01,FALSE POSITIVE,7.41505161,2.061
0,8561192,K05544.01,FALSE POSITIVE,2.742590902,10.4143
0,8612291,K05549.01,FALSE POSITIVE,37.0488669,2.48
0,9418508,K05672.01,FALSE POSITIVE,11.0153889,2.666
0,9449320,K05673.01,FALSE POSITIVE,28.34230575,1.65
0,9455526,K05676.01,FALSE POSITIVE,60.0546149,3.435
2,9456887,K05677.01,CANDIDATE,20.5142642,3.524
0,10480952,K05797.01,FALSE POSITIVE,2.037453129,5.43155
2,10525077,K05800.01,CANDIDATE,11.006795,5.112
0,10547378,K05802.01,FALSE POSITIVE,35.164087,86.05
0,10548411,K05803.01,FALSE POSITIVE,107.11003503,2.12
2,7767781,K05425.01,CANDIDATE,39.42516213,2.18
0,7800285,K05427.01,FALSE POSITIVE,0.533000886,1.54684
0,7809049,K05429.01,FALSE POSITIVE,114.32859485,2.64
2,8644911,K05553.01,CANDIDATE,120.938669,8.818
0,8655076,K05555.01,FALSE POSITIVE,42.070868,1.293
0,9457533,K05678.01,FALSE POSITIVE,37.3683802,2.8
2,9472328,K05681.01,CANDIDATE,77.51257,3.15
2,9472341,K05682.01,CANDIDATE,46.969389,1.944
0,9474485,K05683.01,FALSE POSITIVE,0.512581525,2.54719
2,9481235,K05685.01,CANDIDATE,14.0019064,4.257
0,10551346,K05804.01,FALSE POSITIVE,1.42796645,12.8653
0,10556891,K05808.01,FALSE POSITIVE,70.61977122,2.09
0,10591578,K05811.01,FALSE POSITIVE,44.51439331,1.55
2,7812990,K05431.01,CANDIDATE,43.08410127,1.38
2,7836096,K05435.01,CANDIDATE,15.9961296,1.656
0,8682751,K05561.01,FALSE POSITIVE,44.36123319,2.49
2,8715589,K05563.01,CANDIDATE,7.62210397,1.902
0,8718273,K05564.01,FALSE POSITIVE,3.479508244,3.9097
2,8741367,K05566.01,CANDIDATE,0.9886684,2.023
0,9489348,K05686.01,FALSE POSITIVE,3.34465934,10.796
2,9532603,K05688.01,CANDIDATE,14.5555096,2.07
2,9536727,K05690.01,CANDIDATE,17.0497376,3.271
0,9543302,K05691.01,FALSE POSITIVE,13.0366377,3.184
2,9575728,K05692.01,CANDIDATE,2.64181261,2.127
2,10809888,K05830.01,CANDIDATE,72.782432,3.726
2,10813078,K05831.01,CANDIDATE,10.552241908,2.7355
0,10817600,K05832.01,FALSE POSITIVE,2.74703312,2.655
2,10855545,K05834.01,CANDIDATE,37.537859,6.513
0,7885558,K05439.01,FALSE POSITIVE,0.864651455,3.461
2,7888863,K05440.01,CANDIDATE,74.624063,8.881
0,7900450,K05441.01,FALSE POSITIVE,25.4805211,10.701
0,7916058,K05445.01,FALSE POSITIVE,7.1091096,10.67
1,8745553,K05568.01,CONFIRMED,62.134919,8.711
0,8747222,K05569.01,FALSE POSITIVE,1.667482003,1.5931
0,8766285,K05571.01,FALSE POSITIVE,5.29730786,4.02
2,8807988,K05572.01,CANDIDATE,21.9578446,1.038
0,8812360,K05573.01,FALSE POSITIVE,77.395279,5.26
2,9579606,K05694.01,CANDIDATE,107.904526,2.053
0,9594184,K05696.01,FALSE POSITIVE,42.093314,4.649
0,9594992,K05697.01,FALSE POSITIVE,274.10859251,6.59
0,9602595,K05700.01,FALSE POSITIVE,3.55650976,12.7364
2,10601163,K05812.01,CANDIDATE,3.1318392,1.632
0,10616317,K05813.01,FALSE POSITIVE,38.27772448,1.73
2,10656842,K05816.01,CANDIDATE,82.508054,3.806
0,10661679,K05818.01,FALSE POSITIVE,1.23138339,3.943
0,7938499,K05448.01,FALSE POSITIVE,7.2269859,14.241
0,8823893,K05575.01,FALSE POSITIVE,1.50650036,2.762
2,8888745,K05579.01,CANDIDATE,34.0269868,1.586
0,8904714,K05582.01,FALSE POSITIVE,5.2362026,3.148
0,9645188,K05701.01,FALSE POSITIVE,48.55059299,1.79
2,9674789,K05704.01,CANDIDATE,96.16705,2.775
0,9724993,K05708.01,FALSE POSITIVE,7.863361238,3.42771
2,10685764,K05822.01,CANDIDATE,17.634272,1.387
0,10724569,K05823.01,FALSE POSITIVE,0.745086745,4.29
2,10747162,K05826.01,CANDIDATE,30.561533,2.227
1,10777591,K05827.01,CONFIRMED,6.10968225,5.735
0,7982917,K05456.01,FALSE POSITIVE,11.8045536,3.195
2,8007174,K05458.01,CANDIDATE,56.648588,4.534
2,8009811,K05459.01,CANDIDATE,53.554546,5.533
0,8016211,K05460.01,FALSE POSITIVE,3.1748772,7.089
2,8915379,K05583.01,CANDIDATE,20.5858591,3.069
2,9843517,K03480.01,CANDIDATE,11.9378354,4.652
1,8494410,K03685.02,CONFIRMED,7.2593226,6.1394
0,4579313,K03884.01,FALSE POSITIVE,2.112405306,2.5845
2,8937555,K05585.01,CANDIDATE,113.573945,3.007
0,8939211,K05586.01,FALSE POSITIVE,27.0779813,138.54
0,8939650,K05587.01,FALSE POSITIVE,1.827660875,3.986
0,9780149,K05713.01,FALSE POSITIVE,2.53021,21.79
0,9786017,K05714.01,FALSE POSITIVE,2.249000963,9.6022
2,10933306,K05842.01,CANDIDATE,57.7749373,4.731
0,10920086,K05841.01,FALSE POSITIVE,3.21318517,15.47
0,8029848,K05463.01,FALSE POSITIVE,1.20608769,2.2272
1,8037038,K05466.01,CONFIRMED,4.09513876,2.462
0,8043968,K05469.01,FALSE POSITIVE,0.779615874,3.932
2,8040457,K05468.01,CANDIDATE,81.704814,1.468
0,9838414,K05717.01,FALSE POSITIVE,1.33261458,5.161
2,9011877,K05597.01,CANDIDATE,7.77710639,3.418
2,9839030,K05719.01,CANDIDATE,27.285315,7.47
0,9845931,K05721.01,FALSE POSITIVE,61.224558,4.103
0,9847239,K05722.01,FALSE POSITIVE,28.507877538,3.13331
0,9850843,K05724.01,FALSE POSITIVE,8.48039,6.134
0,7022603,K05346.01,FALSE POSITIVE,21.12752693,2.253
0,7024045,K05347.01,FALSE POSITIVE,23.9341825,1.607
0,7038988,K05349.01,FALSE POSITIVE,65.67350728,2.73
0,8075618,K05471.01,FALSE POSITIVE,8.780603773,3.16989
2,8076215,K05472.01,CANDIDATE,97.5137491,2.655
0,9016592,K05599.01,FALSE POSITIVE,46.50446209,1.37
2,9018021,K05600.01,CANDIDATE,17.168095,13.04
2,9047416,K05605.01,CANDIDATE,9.011888,4.167
2,9881660,K05727.01,CANDIDATE,65.3558881,2.165
0,9896438,K05728.01,FALSE POSITIVE,18.0766788,3.06
0,9899607,K05730.01,FALSE POSITIVE,1.33259275,4.014
0,9908486,K05731.01,FALSE POSITIVE,36.6092739,1.835
0,9899514,K05729.01,FALSE POSITIVE,1.33255577,4.282
2,9910043,K05732.01,CANDIDATE,39.399926,5.729
0,7107567,K05353.01,FALSE POSITIVE,0.812592362,1.5646
0,7109680,K05354.01,FALSE POSITIVE,81.871309,1.606
0,7115671,K05355.01,FALSE POSITIVE,0.566805859,3.835
2,7130612,K05359.01,CANDIDATE,2.7200197,1.874
2,8125917,K05479.01,CANDIDATE,18.347081,2.825
2,8129333,K05480.01,CANDIDATE,57.140035,5.684
0,8155368,K05481.01,FALSE POSITIVE,0.718643659,2.51246
2,8158429,K05482.01,CANDIDATE,31.707574649,7.6771
2,8197176,K05485.01,CANDIDATE,9.3589254,3.169
2,8197406,K05486.01,CANDIDATE,4.15472242,1.791
2,9073549,K05608.01,CANDIDATE,87.565484,2.527
0,9049697,K05607.01,FALSE POSITIVE,1.3274511,3.465
0,9911112,K05733.01,FALSE POSITIVE,1.166835206,2.17596
0,9934274,K05735.01,FALSE POSITIVE,4.99471597,3.44
2,9942658,K05740.01,CANDIDATE,21.7997515,4.756
2,7132462,K05360.01,CANDIDATE,54.595746,2.21
0,7138841,K05361.01,FALSE POSITIVE,22.0495604,3.428
0,7176424,K05363.01,FALSE POSITIVE,44.48477463,1.67
0,7174911,K05362.01,FALSE POSITIVE,150.70039392,2.82
0,7184556,K05364.01,FALSE POSITIVE,93.6452481,2.12
2,8223445,K05487.01,CANDIDATE,48.8130123,1.538
0,8242350,K05493.01,FALSE POSITIVE,6.993576155,21.2695
0,9108058,K05615.01,FALSE POSITIVE,2.17491508,8.4418
0,9101279,K05614.01,FALSE POSITIVE,1.811461128,8.42343
0,9116075,K05617.01,FALSE POSITIVE,24.5002702,4.079
0,9117123,K05619.01,FALSE POSITIVE,2.16402661,2.78
0,9954225,K05742.01,FALSE POSITIVE,1.340649911,5.0912
0,9137257,K05621.01,FALSE POSITIVE,114.734287,3.724
2,9962595,K05745.01,CANDIDATE,11.374442708,2.30694
0,9967398,K05746.01,FALSE POSITIVE,49.873958,1.351
2,9993683,K05748.01,CANDIDATE,29.9371143,4.435
2,7204233,K05371.01,CANDIDATE,33.3037881,3.003
0,8255058,K05495.01,FALSE POSITIVE,6.279888981,5.5086
0,8265239,K05496.01,FALSE POSITIVE,37.47695717,1.46
2,8279146,K05497.01,CANDIDATE,93.359737,5.397
2,8294683,K05499.01,CANDIDATE,122.58481,22.37
2,8295087,K05500.01,CANDIDATE,84.934357,3.169
0,8300828,K05501.01,FALSE POSITIVE,48.9200563,2.295
2,9147012,K05625.01,CANDIDATE,116.454312,15.826
2,9157030,K05628.01,CANDIDATE,24.9093027,3.8
0,10002266,K05750.01,FALSE POSITIVE,12.71368909,1.875
0,10004515,K05751.01,FALSE POSITIVE,25.26363805,2.72
0,10007492,K05754.01,FALSE POSITIVE,2.645596805,2.9095
0,10004772,K05752.01,FALSE POSITIVE,1.391716834,1.421
0,7258902,K05378.01,FALSE POSITIVE,1.80774253,2.637
0,7345136,K05381.01,FALSE POSITIVE,28.7369766,1.586
0,7352727,K05382.01,FALSE POSITIVE,2.45649061,2.844
0,8352016,K05507.01,FALSE POSITIVE,40.0389613,1.711
0,8364969,K05508.01,FALSE POSITIVE,22.571972634,4.00349
2,8378278,K05509.01,CANDIDATE,28.406342,2.598
0,8380743,K05510.01,FALSE POSITIVE,1.018861199,6.5005
0,9159461,K05630.01,FALSE POSITIVE,80.519237,4.044
0,9164003,K05631.01,FALSE POSITIVE,149.356804,15.415
0,9178502,K05634.01,FALSE POSITIVE,50.47759052,2.02
0,9180282,K05636.01,FALSE POSITIVE,2.79123954,2.843
0,10023469,K05757.01,FALSE POSITIVE,44.637111,5.868
2,10083325,K05761.01,CANDIDATE,6.13292733,1.561
2,10090854,K05762.01,CANDIDATE,12.63063129,2.212
2,7377343,K05384.01,CANDIDATE,7.95445779,4.6012
2,7416306,K05388.01,CANDIDATE,137.396194,17.61
2,7440715,K05390.01,CANDIDATE,104.198102,3.2
2,8395870,K05511.01,CANDIDATE,74.833577,3.247
2,8396288,K05512.01,CANDIDATE,8.5852872,2.834
2,8415353,K05514.01,CANDIDATE,102.100752,2.009
2,8429817,K05515.01,CANDIDATE,6.263491873,0.8513
0,8432034,K05516.01,FALSE POSITIVE,0.83620025,3.7127
0,10141271,K05768.01,FALSE POSITIVE,15.4032765,3.246
2,10146103,K05769.01,CANDIDATE,7.58062893,3.484
0,10158715,K05770.01,FALSE POSITIVE,61.0011095,1.049
0,7458433,K05392.01,FALSE POSITIVE,0.66062715,4.56
0,7539174,K05397.01,FALSE POSITIVE,39.94344731,1.71
0,8480642,K05521.01,FALSE POSITIVE,31.59115876,2.6431
0,8495232,K05524.01,FALSE POSITIVE,9.63647672,2.999
0,8499922,K05525.01,FALSE POSITIVE,45.680876,2.293
0,8505674,K05526.01,FALSE POSITIVE,43.169798,9.686
2,11446961,K05899.01,CANDIDATE,58.669218,3.712
2,11444974,K05898.01,CANDIDATE,76.37924,0.645
2,11456256,K05901.01,CANDIDATE,61.611129,14.96
2,11493378,K05905.01,CANDIDATE,35.6606167,1.59
0,11506938,K05906.01,FALSE POSITIVE,22.57494749,36.756
2,11520114,K05909.01,CANDIDATE,7.07987663,2.589
2,11520465,K05910.01,CANDIDATE,91.240335,2.314
2,11600299,K05916.01,CANDIDATE,100.41475198,1.72
2,11599937,K05915.01,CANDIDATE,37.6259039,3.91
2,11601425,K05917.01,CANDIDATE,41.9934673,3.226
2,11651240,K05925.01,CANDIDATE,93.006,2.461
2,11652427,K05926.01,CANDIDATE,26.46288074,1.4
2,11674709,K05928.01,CANDIDATE,20.69920737,2.17
2,11811382,K05934.01,CANDIDATE,19.3854894,1.031
2,11819396,K05936.01,CANDIDATE,48.38798413,1.23
2,11910670,K05941.01,CANDIDATE,44.7060191,0.25
2,11905398,K05940.01,CANDIDATE,24.7967294,4.278
2,11923213,K05943.01,CANDIDATE,27.2020672,1.811
2,11959893,K05945.01,CANDIDATE,40.7282314,13.677
0,11968514,K05947.01,FALSE POSITIVE,1.036592136,2.296
2,12105086,K05954.01,CANDIDATE,73.908995,3.916
2,12110901,K05955.01,CANDIDATE,96.32561456,2.28
2,12121701,K05956.01,CANDIDATE,212.646179,2.539
2,12170767,K05960.01,CANDIDATE,32.4185265,5.154
0,12257851,K05962.01,FALSE POSITIVE,2.61594288,6.45
2,12253490,K05961.01,CANDIDATE,19.159760875,3.10166
0,12265150,K05963.01,FALSE POSITIVE,1.686009643,1.1818
2,12300524,K05964.01,CANDIDATE,32.033211,5.289
2,12349560,K05965.01,CANDIDATE,43.3975622,3.908
2,10967168,K05845.01,CANDIDATE,22.2659599,4.816
2,10989620,K05849.01,CANDIDATE,21.512259,4.337
2,12401859,K05967.01,CANDIDATE,22.8631517,1.659
0,12405436,K05969.01,FALSE POSITIVE,163.820347,1.331
0,11046870,K05858.01,FALSE POSITIVE,8.34410791,1.606
2,12554212,K05974.01,CANDIDATE,4.76815507,2.115
0,12645761,K05976.01,FALSE POSITIVE,2.709570339,5.57527
2,12690465,K05977.01,CANDIDATE,49.49059818,1.61
2,12735793,K05979.01,CANDIDATE,37.7935113,1.718
2,12734110,K05978.01,CANDIDATE,364.18129,6.65
0,12736658,K05980.01,FALSE POSITIVE,0.855294909,2.89112
0,11076176,K05862.01,FALSE POSITIVE,0.699985822,3.02633
2,11080702,K05863.01,CANDIDATE,8.67237968,2.826
2,11082795,K05864.01,CANDIDATE,35.9216912,0.585
0,11090561,K05865.01,FALSE POSITIVE,35.8726918,4.402
2,11090926,K05866.01,CANDIDATE,102.300622,4.473
2,11098704,K05868.01,CANDIDATE,22.7783121,1.037
2,11145637,K05872.01,CANDIDATE,46.16051579,2.37
